z_hood,mean_zri
124508,1901.82432432
276122,4098.87837838
270950,3078.27868852
270053,769.689189189
269648,841.324324324
268742,1994.04054054
165741,1602.57894737
416992,3074.12162162
51847,2158.08108108
417026,998.148648649
275204,1309.82432432
268759,2261.59459459
273625,1311.05405405
201193,871.216216216
422854,1224.75675676
274937,1996.60810811
417489,707.756756757
271054,1032.74324324
274158,813.297297297
123471,864.986486486
132112,869.918918919
269236,768.405405405
272004,1206.68918919
416338,2657.2972973
416022,718.432432432
276248,1022.28378378
415990,1190.7972973
273908,1082.86486486
274268,1663.0
275076,1231.27027027
268345,1137.75675676
9545,1533.33783784
273997,780.72972973
416047,1251.33783784
272079,1810.26315789
206554,1980.28378378
269487,973.689189189
266320,2340.5
417723,1306.97297297
164681,1806.92982456
417105,3209.36486486
344023,2108.64864865
132047,1127.63513514
274442,717.932432432
738002,1898.54054054
403375,1488.06756757
186060,1026.71621622
275129,2471.93243243
342765,1222.09459459
417520,4899.17567568
270068,890.649122807
268803,1936.7027027
271857,1919.32432432
396675,3626.7972973
14528,2783.86885246
415971,1301.83783784
275687,965.135135135
207477,1219.54054054
275098,1550.22972973
251971,1542.64864865
13975,1270.47297297
268637,1855.02702703
274136,1196.37837838
274815,3258.17567568
268925,1272.51351351
268873,976.189189189
203458,1316.81081081
270149,1476.24324324
268731,1565.55405405
275863,1365.95945946
272900,969.77027027
273660,1446.93243243
273620,849.783783784
271325,1664.41891892
272963,2114.74324324
403281,1589.37837838
268301,1918.18918919
418077,694.756756757
272932,1172.36486486
273437,2861.87837838
245282,4324.2972973
268303,3668.43243243
273781,1254.64864865
269856,1158.7972973
274761,852.797297297
403523,1671.75675676
415883,1147.13513514
415980,1294.0
275455,1156.12162162
343425,1049.75362319
121670,1812.40540541
416078,2293.74324324
276341,894.675675676
43269,1769.44594595
269791,1616.90540541
274628,1186.35135135
270021,770.905405405
342762,1151.02702703
270198,1170.21621622
268876,1040.33783784
243780,1278.71621622
417151,1665.01351351
275627,890.756756757
416130,1390.85135135
121709,2369.98648649
415909,1111.48648649
154034,1338.45945946
160898,1197.37837838
269880,1229.36486486
738047,1632.74324324
269591,1655.32432432
40508,1569.0
272947,1097.52702703
268130,1997.74324324
343419,1284.62162162
270146,1568.40540541
273574,785.486486486
623410,3064.67567568
403313,1930.66216216
275044,611.986486486
273799,1921.98648649
208110,1121.89189189
276008,1244.01351351
268209,1876.5
270172,1413.95945946
403374,1527.68918919
274551,949.72972973
124085,919.283783784
268268,1525.25675676
274845,1018.74324324
268564,1714.02702703
275309,1257.22972973
155281,1094.67567568
271129,1928.18918919
270498,1142.07017544
121807,2882.86486486
273585,1187.01351351
269153,992.378378378
276555,887.810810811
270099,784.918918919
270184,744.22972973
343530,1469.70175439
270843,632.189189189
271955,1192.2972973
275226,1008.94594595
269088,1317.98648649
56114,2488.13114754
416936,1483.09459459
270423,1105.9122807
344013,2112.52702703
194257,2005.01639344
270887,789.635135135
416357,1301.09459459
121816,2352.85135135
403305,2464.68918919
276463,718.351351351
344010,1621.32432432
268011,1153.44594595
275324,1031.35135135
276329,1136.81081081
422813,1154.98648649
235644,1306.93243243
193292,1951.39344262
272969,2613.51351351
270445,1225.21052632
276548,754.283783784
422879,795.472972973
121373,2323.95945946
125649,2122.45945946
272261,978.035087719
273713,1100.08108108
417231,1290.48648649
274106,964.364864865
276365,1785.39189189
268453,2590.91891892
144430,1773.64864865
273009,826.486486486
268419,9315.36486486
343491,1278.18918919
272073,1041.31578947
271047,617.905405405
124222,1119.08108108
276593,1549.24324324
415914,1301.01351351
416070,2572.60810811
275688,1486.27027027
155615,1397.89189189
270228,699.648648649
403298,2080.81081081
55277,1631.33783784
194699,1820.40983607
738039,1330.7972973
343422,1152.31884058
123575,2565.48648649
422864,1386.25675676
268051,1456.40540541
403269,1874.81081081
275000,1332.94594595
270506,1004.01754386
276037,1005.60810811
417106,1580.33783784
252382,1770.05405405
737815,1864.62162162
126511,1300.0
271664,1075.91891892
206780,2467.71621622
268633,1445.41891892
415910,1056.64864865
33952,2726.39189189
268334,2078.32432432
256999,1152.71621622
274958,790.418918919
416021,900.932432432
274266,1297.2027027
158479,1632.48648649
273536,1884.05263158
403277,1982.67567568
273851,713.418918919
268305,4225.31081081
270014,744.567567568
268546,2202.78378378
273105,1347.93243243
126162,1531.40540541
271149,1042.31081081
416055,1283.48648649
275331,2522.08108108
269163,1663.78378378
403263,1800.54054054
343421,1133.62318841
136485,980.528571429
273357,1347.32432432
268644,2074.2972973
250928,1260.78378378
268062,2563.25675676
269875,1190.97297297
271500,1506.5
273560,1255.68918919
343207,1749.44262295
271474,1356.72972973
416869,839.864864865
270197,1279.28378378
268041,4311.90540541
269218,934.986486486
275367,2911.25675676
271351,972.5
274753,1287.14864865
276179,1717.47297297
274171,1481.5
193708,1912.67567568
268095,1847.71621622
271322,1134.59459459
272728,929.905405405
275346,1428.2972973
124921,1303.41891892
270346,1217.42105263
273290,1343.62162162
274379,657.932432432
403242,1596.2972973
403426,1560.56756757
250889,1814.2972973
226065,1713.39189189
268340,1070.60810811
276481,764.513513514
189999,1828.98648649
275678,2503.67567568
274926,1439.28378378
273227,1780.32432432
276166,1984.32394366
342788,1470.93243243
397469,1892.68918919
245294,1341.31081081
269085,1557.05405405
272912,2213.44594595
272822,1034.95945946
271206,910.189189189
241444,2763.08108108
275021,866.216216216
418142,868.216216216
415903,1021.55405405
273394,1516.41891892
270972,595.162162162
422759,842.432432432
268122,1007.60810811
276121,2672.06756757
39842,2877.96721311
272965,618.878378378
275308,1544.98648649
273944,920.22972973
343613,5350.93243243
343996,2448.14864865
44592,2110.74285714
416307,2583.27027027
31145,1109.16216216
276560,1115.21621622
422771,973.783783784
403290,2165.06756757
269173,1400.89189189
271636,1235.67567568
272192,1191.49122807
276472,2525.04054054
270139,1371.37837838
269963,819.526315789
273166,1105.7027027
211463,807.608108108
268895,1200.60810811
269501,1270.74324324
273029,1062.35135135
33271,1996.04054054
275887,711.040540541
46017,1924.01351351
273152,1514.02702703
275427,831.719298246
737809,1876.13513514
276290,1375.52702703
271086,1652.64864865
274536,1093.21621622
274806,1531.2027027
270345,1006.59649123
114654,1090.7027027
274641,1380.75675676
267896,664.391891892
268145,1879.5
125695,1336.74324324
275100,2546.83783784
271349,904.486486486
416027,869.945945946
271058,674.121621622
276074,1310.89189189
273882,1809.82432432
698711,3964.48648649
276312,1549.25675676
343891,931.986486486
276238,941.716216216
417502,3679.68918919
698709,4847.68918919
125044,1067.93243243
271659,913.797297297
417578,1510.13513514
275008,1122.81081081
274847,1201.32432432
343503,884.743243243
270027,1042.36842105
271821,1291.13513514
268542,1482.08108108
251187,2518.72972973
269924,1545.93243243
272017,1312.05405405
273818,846.662162162
275738,2393.58108108
275262,629.013513514
269056,868.054054054
22505,1323.94594595
274851,1389.59649123
273002,1646.84507042
124173,1517.0
344027,1576.08108108
270011,1300.78947368
273296,759.594594595
270431,1110.96491228
273824,1415.77027027
422908,1124.5
403168,1698.60810811
275868,1298.24324324
417984,1020.94594595
264792,1014.40540541
269209,1335.60810811
271426,1162.91891892
275630,1607.68918919
273514,1077.47297297
271389,2071.77027027
269137,1320.2027027
276173,3287.17567568
268989,1210.39189189
270118,1206.82432432
275784,4149.77027027
275216,1251.74324324
272268,908.140350877
275375,1256.31081081
268867,801.256756757
273451,1594.19298246
273852,935.216216216
273315,1790.62162162
403351,1538.78378378
56654,2006.05405405
121687,2336.95945946
271471,879.135135135
270131,1699.56756757
273656,927.837837838
343424,1131.34782609
270302,1201.52173913
7536,3063.86885246
343609,8397.44594595
272743,1120.18918919
275149,1065.87837838
271088,951.972972973
415904,1070.97297297
272022,1955.90540541
147673,1003.52702703
275980,1070.93243243
272909,1634.47297297
273489,2550.83783784
18995,2058.7972973
269722,1186.75438596
272904,1245.2972973
42217,1930.98648649
216693,1832.14864865
126395,1873.27027027
125937,845.256756757
207425,1114.94594595
271609,1077.18918919
269949,1042.45614035
272883,1283.85135135
273924,1836.28378378
275775,791.824324324
272078,1015.03508772
24770,2646.59459459
271606,1462.86486486
271538,1049.2027027
344032,1714.85135135
268351,1263.85135135
42714,2650.67567568
274108,2805.85135135
274509,2799.87837838
200456,683.932432432
274097,2286.97297297
422862,1269.7027027
275957,645.459459459
195355,2610.54098361
272239,1483.98245614
268380,2385.0
275635,3461.47297297
416887,1004.10810811
214217,868.878378378
270486,1110.63157895
274384,1101.45945946
125181,778.959459459
270446,1568.03508772
273503,786.932432432
344012,2275.67567568
270798,753.459459459
272281,966.140350877
274194,745.635135135
270162,1132.10810811
273610,2381.54054054
273806,906.878378378
416049,1258.98648649
417519,4357.0
270838,2142.14754098
267927,994.432432432
275212,1253.04054054
276371,845.162162162
276375,1158.83783784
269136,1296.05405405
422910,828.337837838
268373,1028.24324324
272043,1044.73684211
274658,974.067567568
187387,1443.10526316
274613,1268.5
269447,1454.82432432
415917,1427.21621622
268602,2104.75675676
275239,618.527027027
275685,1717.2027027
403123,824.77027027
273686,1128.35087719
403121,880.635135135
268223,1694.27027027
270239,746.662162162
272306,1102.80701754
416851,1725.94594595
271093,1335.32432432
271901,2335.75675676
403275,2143.85135135
275794,2796.75675676
270101,1470.89189189
268129,1687.63513514
275238,1080.05405405
274572,1164.18918919
270299,1242.0
270183,980.297297297
273617,2977.63513514
268990,1443.43243243
738012,1479.77027027
417930,1141.01351351
698710,7984.45945946
275600,1306.77027027
276398,1856.81081081
267946,1197.81081081
269930,1360.48648649
403219,2676.06557377
403259,1605.37837838
273569,1285.58108108
275753,1365.82432432
268348,1682.85135135
270016,757.972972973
274781,1837.16216216
274850,1655.06756757
276158,718.689189189
269985,759.783783784
232334,832.432432432
269406,1562.01351351
126639,1247.14864865
269978,801.027027027
343478,1038.12162162
623409,2385.05405405
273956,816.297297297
121761,2238.05405405
271240,1344.51351351
14808,2703.55737705
273764,1279.18918919
271116,2761.77027027
274607,1138.28378378
268392,2458.08108108
268945,2604.95945946
274636,1072.06756757
276118,2186.14864865
272783,1424.13513514
415925,855.837837838
267853,2133.55714286
270074,861.243243243
270258,885.324324324
268995,1127.7972973
271539,989.662162162
271462,976.567567568
273438,1131.67567568
157365,1305.7027027
271976,1252.17567568
159490,1354.74324324
342756,960.851351351
403116,2612.21621622
268438,1668.32432432
274500,1147.90540541
396668,1308.62162162
276442,832.310810811
737810,2095.55405405
274135,1079.33783784
233172,1342.09459459
343253,2222.56756757
403296,2084.36486486
152610,1266.28070175
273691,830.621621622
273171,929.0
403172,967.094594595
270484,1047.94736842
416983,3148.97297297
165379,1488.24561404
197294,1918.0
207689,1542.94594595
273493,1319.59459459
272832,798.256756757
272169,904.649122807
272808,1672.62162162
270069,785.756756757
270930,1023.31081081
273322,1269.18918919
416066,2497.33783784
269285,1958.71621622
276256,3209.97297297
276556,1338.71621622
271083,1885.02702703
271608,1138.45945946
271828,1385.40540541
274309,1305.43243243
121733,1710.31081081
270273,684.986486486
272983,635.932432432
268906,1189.52702703
269433,676.905405405
275988,882.040540541
114490,1139.89189189
417685,1360.40540541
274984,1350.47297297
273301,1660.43243243
274989,946.891891892
242442,3481.95945946
269028,898.662162162
275363,1700.72972973
275112,1382.95945946
269436,1007.33783784
403294,2033.5
275333,2490.7972973
276002,868.702702703
403532,979.72972973
276399,792.810810811
269979,1102.75438596
403511,1267.10810811
271207,841.094594595
273878,801.837837838
160182,1373.51351351
268831,2479.32432432
273795,2103.32432432
275797,1051.89189189
343505,2509.54054054
270123,1620.12162162
270988,662.621621622
268509,2274.64864865
273505,1549.52702703
268052,1730.60810811
273787,833.648648649
272817,1817.90540541
270081,1170.29824561
269920,1260.77027027
276598,904.310810811
269703,2256.19298246
268180,1246.36486486
268875,1109.91891892
403333,1385.67567568
271161,1408.17567568
272174,1097.1754386
104898,955.689189189
275483,1086.51351351
276068,1280.05405405
403548,1121.02702703
273196,1064.78378378
415983,808.189189189
343504,1028.75675676
274306,926.297297297
343883,852.567567568
416052,894.878378378
137799,1617.10810811
102543,2066.64285714
396586,927.189189189
343634,896.189189189
269737,1191.73684211
274960,725.216216216
270383,1027.68421053
271065,1654.10810811
344025,1747.01351351
271134,1480.7027027
275165,731.851351351
268055,2179.2972973
274859,1522.31081081
275121,1704.74324324
159130,4122.66216216
271393,1748.94594595
276022,1041.44594595
276059,1512.18918919
269021,1213.21621622
417870,1164.04054054
343535,1407.45614035
276661,1298.14864865
269971,765.864864865
269396,858.878378378
276303,802.432432432
623407,2789.87837838
16206,2325.1147541
270463,1170.61403509
420250,1368.41891892
276636,1263.02702703
269803,1193.2972973
417710,2021.28378378
417182,1092.78378378
271915,1995.2027027
270089,1345.28378378
273291,960.837837838
116638,2913.41891892
269770,1143.01351351
270001,742.932432432
343912,999.851351351
276233,1300.31081081
275898,1005.45945946
43946,1221.10810811
273542,634.486486486
275453,849.878378378
344034,1749.12162162
271595,810.72972973
274932,1521.56756757
270906,1651.51351351
343951,3184.58108108
416054,1600.33783784
276092,1150.55405405
273553,1698.13513514
418070,931.108108108
275996,1089.87837838
343499,797.837837838
417976,837.918918919
274649,650.324324324
417885,870.013513514
422768,1412.71621622
273389,1706.54054054
415929,754.432432432
268870,1134.12162162
271138,1407.59459459
274327,1487.02702703
273378,1384.90540541
738014,1531.35135135
276272,809.662162162
271361,1393.2972973
198296,2034.47540984
267846,1773.51428571
269027,956.905405405
268339,1020.68918919
271128,1400.51351351
273521,1172.93243243
268560,1618.17567568
274922,812.986486486
121211,3260.2972973
153755,1656.92982456
271185,823.148648649
269756,1218.24324324
272312,1537.77192982
273146,719.22972973
276644,1203.7972973
272186,945.754385965
269158,1601.02702703
272737,2516.01351351
269095,723.162162162
275048,1464.25675676
275710,1018.59459459
273347,1303.83783784
268032,1668.74324324
115240,1142.37837838
416083,2401.59459459
268169,1910.12162162
17526,1678.52702703
274711,1880.31081081
342681,1433.36486486
276214,1117.45945946
414277,2158.09459459
37557,2016.80327869
125953,1467.89189189
416920,1366.59459459
26056,1702.5
275924,1553.47887324
270122,1484.75675676
342682,1427.78378378
343632,977.391891892
44298,1785.81081081
273590,763.891891892
273270,813.189189189
39254,11081.295082
273192,1267.06756757
268664,1300.2027027
269006,1154.41891892
274556,1073.04054054
276478,1552.56756757
273498,2192.85135135
270262,1056.47297297
343611,8315.74324324
237635,949.351351351
416351,1216.86486486
275341,1388.85135135
343459,1386.35135135
415973,862.432432432
274965,666.716216216
271028,591.986486486
272044,1297.19298246
271792,2693.82432432
271989,1284.01351351
268775,2621.55405405
270824,3103.54054054
273317,1124.18918919
273604,1244.89189189
274669,1076.27027027
623390,1946.51351351
268632,1844.39189189
269475,861.891891892
275387,1077.45945946
268289,3048.13513514
274060,2773.45945946
272024,811.662162162
272090,1157.87719298
269070,956.405405405
272146,1120.07017544
272804,1206.66216216
273233,1207.24324324
276176,1324.35135135
403245,1870.97297297
264828,2596.18918919
268482,2301.89189189
275969,1655.06756757
417057,1340.45945946
417498,3654.74324324
269325,2755.25675676
274970,920.418918919
276414,2078.18918919
422807,1030.71621622
272809,1416.35135135
276148,924.689189189
274068,1406.67567568
343636,854.162162162
396203,1268.77027027
270004,1297.40350877
343621,4113.86486486
270883,761.621621622
273934,1726.0
274905,1918.75675676
417433,2088.2972973
417084,1449.91891892
273541,637.121621622
275451,884.013513514
269113,1275.91891892
343620,5590.66216216
269779,1125.14864865
276515,889.243243243
275241,889.621621622
180599,2533.71621622
271758,1959.21621622
342740,1323.75675676
272254,1021.42105263
275657,1743.08108108
270534,1149.9122807
273643,803.432432432
275737,1268.28378378
275563,645.351351351
416169,1150.74324324
275082,3326.7027027
344015,1884.68918919
417077,1518.81081081
269709,1951.35087719
269004,1099.12162162
273501,946.567567568
274486,1334.58108108
270056,874.27027027
342763,1485.71621622
273588,818.635135135
416884,1159.43243243
271722,1269.25675676
271085,1642.35135135
273998,947.052631579
42385,1389.62162162
270274,694.175675676
121808,2982.68918919
343998,1532.74324324
33500,1864.04054054
271949,1433.32432432
274360,804.797297297
275210,2209.55405405
275789,3768.48648649
273118,1030.90540541
269983,806.035087719
623351,1671.91891892
417505,3076.32432432
269451,864.594594595
273855,829.513513514
274457,639.405405405
165525,1652.61403509
272064,1163.03508772
203130,603.121621622
272713,931.77027027
272279,1431.36842105
342773,1458.75675676
269688,1480.92982456
6687,1369.04054054
269989,753.121621622
417117,1366.25675676
269697,1923.71929825
273884,1113.08108108
124578,767.405405405
271459,1245.24324324
276585,1270.03508772
273354,1313.77027027
40932,1613.28378378
272075,1183.0
273770,1215.41891892
422869,869.175675676
43893,1704.75675676
417201,897.391891892
116828,3689.08108108
269797,1449.24324324
342774,1470.56756757
268646,3872.60810811
403373,1540.01351351
417772,1298.12162162
271923,2932.91891892
271810,1563.86486486
269315,947.554054054
269721,1180.57894737
276020,1317.72972973
415886,826.72972973
273579,2022.35135135
270157,1230.85135135
268478,1777.27027027
269416,875.540540541
213494,1074.55405405
738013,1973.86486486
270057,776.405405405
274090,1031.89189189
343900,810.702702703
417890,1011.0
38781,6221.96721311
270117,1215.91891892
272706,2350.35135135
276391,1237.25675676
403358,1331.27027027
124847,2150.22972973
190806,1029.50877193
271468,824.013513514
121767,2124.25675676
270181,829.337837838
270220,729.932432432
273320,867.635135135
112275,1215.68918919
213903,2067.77027027
271612,833.472972973
269422,1362.22972973
416865,1325.44594595
273556,754.324324324
415868,1350.01351351
159624,3686.94594595
268323,2647.90540541
272349,1117.45945946
272944,1188.5
274045,1565.62162162
275817,5307.59459459
343557,1681.70175439
219917,1518.21621622
416040,1253.56756757
416067,2608.59459459
274573,966.405405405
417914,2256.12162162
273577,767.364864865
265420,3001.37837838
29210,2015.37837838
274838,697.108108108
417524,4462.52702703
269490,1055.7972973
272712,766.716216216
275658,1269.67567568
417157,1170.02702703
738001,1896.12162162
274338,1820.67567568
403267,1807.82432432
274667,1555.10810811
267995,3579.09459459
415967,706.472972973
268984,1582.66216216
273108,1187.5
276447,702.689189189
269439,1272.31081081
188598,1709.51351351
261343,1952.77027027
268832,2657.01351351
270196,1066.09459459
269929,1212.12162162
276035,619.824324324
276611,1369.82432432
276028,893.810810811
275162,894.986486486
275809,1180.51351351
272056,1148.10526316
200850,1194.66216216
274164,2113.58108108
273358,505.432432432
126242,1380.13513514
274547,861.27027027
230664,1045.35135135
188975,1655.37837838
268087,1085.66216216
268572,2199.21621622
269172,1232.25675676
273129,868.797297297
737958,771.702702703
271954,1316.83783784
267897,855.189189189
121727,1469.71621622
105745,738.202702703
272851,1362.24324324
125152,1191.7972973
197231,2089.6557377
342753,1453.18918919
270306,1132.14492754
343426,1186.08695652
272769,1164.48648649
415867,1175.2027027
417516,4005.24324324
270116,1660.21621622
269505,1105.09459459
274751,678.932432432
276091,1020.2972973
271774,3566.63513514
273260,1941.90540541
396787,1679.14864865
343892,1269.83783784
125629,1462.64864865
417951,1180.66216216
623392,1325.74324324
270108,1671.93243243
271245,1226.04054054
274011,1648.52702703
268269,2347.17567568
19189,2379.62162162
738008,1282.05405405
343553,1873.71929825
342747,1215.09459459
127692,871.324324324
271036,710.202702703
273273,1107.41891892
273761,1245.74324324
222357,777.121621622
159773,1303.81081081
271360,1742.27027027
343945,2685.45945946
274335,1006.59459459
275538,970.905405405
275332,1877.12162162
16311,2635.45945946
270525,1222.78947368
270890,655.040540541
125218,992.283783784
121780,1584.58108108
270794,1752.31081081
273488,1407.38028169
273517,1275.36486486
275141,1245.52702703
403507,1810.36486486
270111,1445.7027027
269883,1257.0
272159,1019.64912281
196592,2046.06557377
274962,868.27027027
276502,1141.27027027
268896,1148.27027027
270409,1207.42105263
269022,1195.13513514
416387,1461.48648649
416987,2685.36486486
343575,1554.71929825
274599,2053.28378378
415970,771.121621622
121075,1423.64864865
269194,1044.83783784
268935,1143.28378378
417979,1432.48648649
274961,2702.95945946
251792,1981.55405405
268406,3236.66216216
269481,1033.78378378
274474,1243.7972973
128381,1239.35135135
251950,1288.7972973
274030,2389.94594595
416919,1430.43243243
272135,1119.35087719
273932,1701.60810811
273940,1071.13513514
417942,1231.90540541
417883,1292.12162162
269154,844.513513514
269392,808.837837838
274243,867.702702703
275803,905.972972973
270436,1069.24561404
270391,1308.70175439
403501,2034.18918919
270469,1070.22807018
417212,3692.2972973
164673,1509.68421053
250603,1546.09459459
268951,864.945945946
255961,4718.24324324
268568,1456.10810811
270308,1428.1884058
273280,1222.81081081
275391,925.648648649
273041,2202.68918919
274432,717.324324324
403466,920.27027027
268046,2605.22972973
416872,883.486486486
126236,2133.35135135
270315,1428.32432432
273079,1798.90540541
125172,1572.91891892
269691,1786.1754386
415884,897.445945946
273500,1054.5
623383,1474.56756757
124025,2029.56756757
273327,1290.10810811
270519,1321.43859649
181293,722.189189189
271040,855.378378378
275406,1208.52173913
275565,1243.98648649
269572,1296.7972973
20527,2101.14754098
270993,664.972972973
416995,3569.31081081
275205,1204.36486486
343423,1131.1884058
417158,1014.91891892
25477,5413.03278689
270841,3308.96721311
276139,732.013513514
416190,1263.98648649
247700,1346.36486486
623389,1806.98648649
269097,1043.83783784
275278,1736.78378378
271440,1038.52702703
343995,2033.89189189
271899,1502.45945946
417506,4090.83783784
266998,2175.35135135
422885,979.783783784
415875,1329.78378378
276144,1211.7027027
403243,1623.87837838
270405,1509.29824561
269478,928.959459459
415959,695.081081081
270384,1170.52631579
271863,1125.27027027
276570,2133.90540541
43373,1462.47297297
270927,808.783783784
121786,2978.72972973
418102,798.527027027
276499,749.148648649
343942,2904.63513514
415905,1084.41891892
275514,1213.16216216
261088,1758.05405405
271003,637.905405405
269402,4864.87837838
271348,812.040540541
275361,768.716216216
417022,956.121621622
276557,1222.87837838
414640,1025.95945946
623408,8053.47297297
124989,823.391891892
275947,2478.32432432
269506,927.905405405
273018,1282.24324324
274696,1133.94594595
4347,1391.7027027
116334,6600.62162162
180286,1526.71621622
256913,699.986486486
271172,810.608108108
275270,846.864864865
418003,1532.17567568
343971,1135.5
417186,1066.56756757
422795,1866.36486486
698716,4038.89189189
275920,506.878378378
415960,791.22972973
184371,889.5
227190,1132.24324324
273983,1159.62162162
274066,1362.39189189
270201,846.216216216
271162,1139.28378378
271650,972.148648649
268335,1343.86486486
271601,1314.32432432
274277,1770.21621622
199885,797.216216216
270408,1129.94736842
272035,1064.31578947
150214,1048.68918919
268636,2006.98648649
274871,1526.31578947
276620,1888.32432432
415895,1365.2972973
50336,1731.67567568
272850,709.364864865
344028,2458.85135135
271586,873.513513514
275402,1015.39189189
271227,904.432432432
343581,1673.05263158
270448,1138.29824561
272124,1334.78947368
269507,979.108108108
417203,1029.39189189
417700,1310.24324324
272139,992.719298246
276229,845.432432432
344046,1401.22972973
343227,1003.2972973
132238,827.472972973
274713,885.675675676
270426,1144.07017544
125594,1009.62162162
270223,1289.75675676
269516,1214.59459459
268562,1680.39189189
270140,1331.75675676
273907,833.27027027
273955,1406.13513514
270003,1301.22807018
271048,607.378378378
271937,1322.21621622
274549,786.216216216
25125,1218.7972973
343865,1326.04054054
269708,1185.01754386
416363,962.756756757
270244,742.22972973
276580,2711.44594595
396782,1474.47297297
270499,1113.24561404
275038,921.716216216
276411,2415.9122807
270033,776.662162162
172255,904.945945946
35921,1337.13513514
241316,2878.67567568
268185,1226.7972973
271287,1098.43243243
270767,1486.27027027
275229,1116.67567568
276298,732.567567568
403515,1765.68918919
268585,2691.93243243
273785,1834.71621622
269174,1780.87837838
270221,714.27027027
274882,1193.06756757
121800,2542.89189189
273457,931.243243243
275992,1826.25675676
203392,912.351351351
246149,1235.55405405
274908,636.702702703
271528,899.621621622
417092,1628.93243243
126753,915.567567568
273328,1344.60810811
269908,1687.44594595
271024,947.945945946
121680,2246.68918919
268983,1098.83783784
270210,729.22972973
275975,965.0
269298,4665.18918919
274391,813.912280702
114905,1365.40540541
275134,1119.78378378
403474,861.567567568
269871,1333.14864865
30680,1455.87837838
268793,1134.7027027
273297,782.675675676
275628,973.297297297
275291,826.418918919
415918,1232.66216216
268811,2168.21621622
343970,1048.12162162
269411,1066.52702703
273284,1018.33783784
274168,648.594594595
415565,1653.63513514
116026,4410.90540541
275744,823.378378378
233162,3237.43243243
415899,1234.18918919
403496,1787.16216216
403282,1616.35135135
403446,895.77027027
271370,893.72972973
416988,2748.25675676
196556,2652.32786885
269208,1699.04054054
416883,1044.43243243
268915,1871.35135135
272830,1094.9122807
274053,1738.7972973
415963,892.0
38234,2388.2027027
269763,1212.78378378
268205,2249.66216216
417160,1227.51351351
273843,971.608108108
269713,1188.24561404
270508,1056.24561404
271596,1083.36486486
267902,984.621621622
275178,5175.10810811
268086,1217.82432432
269956,774.837837838
276432,845.743243243
272104,1143.75438596
273644,706.391891892
269494,917.945945946
272920,1327.52702703
271043,618.459459459
269147,1832.52702703
276384,1412.75675676
422819,793.621621622
163581,1240.06756757
415885,1300.68918919
271144,1615.18918919
274898,1451.28378378
228856,721.27027027
52205,1516.56756757
268604,2228.33783784
273915,2000.10810811
276235,1052.09459459
274654,1556.2027027
343369,630.378378378
418097,1099.01351351
273200,1173.94366197
275746,1253.01351351
403128,1313.67567568
275101,2099.89189189
417850,1057.87837838
269819,1254.05405405
343526,1307.35087719
155188,1679.51351351
270485,1275.21052632
273036,2577.41891892
417175,2928.5
271842,1391.13513514
417719,1706.52702703
271030,1414.39189189
275268,1261.75675676
55130,1547.21621622
403490,2266.39189189
190233,2225.12162162
417091,1656.95945946
268176,1122.51351351
272016,1053.18918919
271935,1296.59459459
415916,1016.94594595
276427,795.040540541
270340,1361.8245614
403554,919.783783784
121714,1795.75675676
273100,2653.78378378
270462,1160.26315789
273020,879.797297297
417837,1014.04054054
271506,1202.66216216
272753,873.22972973
117879,6800.54054054
114292,1975.14864865
269714,1820.26315789
403497,1789.91891892
416686,1139.55405405
196532,6271.80327869
273214,1537.77027027
342738,1333.52702703
275264,795.945945946
276482,1015.81081081
111972,1085.12162162
274215,823.797297297
273780,712.310810811
250383,1910.01351351
269780,1319.24324324
269888,1363.68918919
271597,1141.2027027
343899,805.135135135
403309,2431.97297297
55955,1763.74324324
269198,1215.14864865
270035,818.594594595
271063,2045.87837838
274417,1663.7972973
343962,1419.21621622
416925,1714.39189189
417080,1683.62162162
196721,771.594594595
275820,1166.62162162
29804,2220.33783784
269049,1800.86486486
270526,1363.24561404
155167,1853.86486486
276198,881.067567568
273440,1663.10810811
276377,683.175675676
275207,2275.87837838
403173,927.243243243
422760,967.175675676
415900,1503.14864865
416092,2663.94594595
275088,796.175675676
273318,838.216216216
342784,1722.41891892
276058,1824.41891892
343358,838.418918919
274137,1115.01351351
342707,1263.47368421
343593,1421.8245614
270493,1277.03508772
276516,1463.66216216
272096,1163.24561404
272919,801.743243243
268312,1708.14864865
271632,1440.21621622
270390,1242.98245614
274740,3094.05405405
269553,992.314285714
416317,2645.72972973
272253,995.736842105
268607,1177.71621622
269891,1211.12162162
422867,1474.81081081
273032,1076.83783784
274185,946.337837838
274276,1214.2027027
269936,1237.40540541
112272,1832.44594595
270303,933.130434783
273988,1665.22972973
275433,922.121621622
270156,1277.82432432
150474,776.635135135
272833,1118.67567568
276080,3315.62162162
343592,1391.43859649
270112,1499.02702703
274829,816.351351351
148091,921.864864865
415977,769.175675676
242681,1810.7972973
274593,733.459459459
275598,1160.39189189
273581,4485.93243243
417079,1203.0
422796,1203.64864865
225359,960.256756757
273712,1851.40540541
343901,879.837837838
268329,1492.81081081
268683,1798.59459459
269881,1228.17567568
276568,1765.01351351
274061,1281.27027027
343466,791.756756757
182418,1415.14864865
269489,905.851351351
274776,1077.90540541
275476,646.608108108
273145,1137.74324324
163753,1283.86486486
274488,2231.0
416399,5352.54054054
275647,892.040540541
269361,2193.72972973
270264,902.108108108
272081,1871.19298246
275114,771.040540541
123871,883.324324324
273246,872.986486486
112661,803.418918919
